squareMeters,numberOfRooms,floors,cityCode,numPrevOwners,made,isNewBuilt,basement,hasStorageRoom,hasGuestRoom,price
24136,47,50,40216,6,2015,0,9862,1,0,2415551.5
50294,95,32,61627,8,2010,1,280,1,3,5034880.0
84964,44,51,96581,8,1998,1,1889,1,10,8503675.8
18208,8,62,26485,1,2019,1,642,0,0,1828906.9
43859,14,8,17643,9,2021,1,35,1,5,4386678.1
52684,87,93,7470,3,1990,0,7732,0,3,5278268.0
44683,7,86,60986,3,2009,1,4564,1,8,4478099.9
6203,50,91,72634,10,2018,1,5438,1,0,625883.8
82511,35,23,10876,5,2020,1,2628,0,1,8257231.0
71999,79,46,19355,5,1997,1,5515,0,6,7203573.7
26883,68,20,42653,2,1994,0,3583,0,7,2694154.4
12629,13,40,30300,1,2008,0,8921,0,5,1267009.8
91709,44,38,88603,1,2006,0,8151,1,3,9179791.6
2334,34,13,14960,8,2020,1,6054,1,5,237756.0
8700,57,58,94681,2,2018,0,4450,1,9,874129.8
46119,14,68,82308,1,1998,0,9174,1,8,4619757.8
71199,3,26,996,3,2011,1,4509,0,5,7124887.1
27226,80,77,30704,2,2014,0,2978,1,10,2726812.4
9940,2,66,4659,4,2014,0,5152,0,6,1003072.4
98580,21,26,13085,5,1990,1,3988,0,7,9863261.0
12604,90,86,56719,9,2018,0,3366,0,2,1267881.8
85016,46,75,34797,3,2010,1,2665,0,1,8509064.0
67625,42,84,13291,8,2013,1,201,1,6,6771896.3
47740,99,25,94679,4,2017,1,2918,0,9,4777126.7
74234,94,20,14556,5,2014,0,9576,1,5,7426071.4
40006,89,29,19864,2,2006,0,7358,1,4,4007111.6
88108,55,87,63473,3,2003,0,274,1,10,8822236.3
54421,23,60,8350,5,1993,0,9390,0,4,5453842.3
7608,54,99,42542,7,2014,1,937,0,0,768431.4
94981,43,68,83239,4,2015,1,4133,1,2,9511938.5
34053,39,42,75041,1,1991,0,9813,1,10,3410530.1
3584,33,44,96909,8,2019,1,6355,0,6,362799.9
14115,92,85,33833,5,2007,0,4415,1,0,1423276.7
5289,22,41,66604,5,2016,0,3804,1,3,533700.6
68122,5,28,2047,10,1999,0,5384,1,6,6817832.9
13905,62,68,27562,7,2004,0,7859,1,7,1397942.4
42395,22,98,99312,5,2018,1,3797,1,5,4247150.8
75681,7,35,72864,4,2012,0,1,1,4,7570076.2
8161,36,78,39895,3,2010,1,2318,0,6,827591.0
17779,66,24,39706,10,2007,1,5716,0,3,1782565.7
48794,71,28,59735,7,2011,1,55,1,6,4883814.1
3010,16,34,36777,1,1993,0,3732,1,8,303807.3
90837,37,61,91838,8,1999,1,6327,0,0,9090669.9
20795,47,74,19055,7,2000,0,4179,1,6,2086273.0
87239,3,93,73555,4,2012,0,1532,0,1,8734952.2
89115,48,15,78725,9,2004,0,9067,0,0,8915897.4
15897,43,76,74971,7,2020,0,7266,1,5,1597325.0
73666,21,64,20739,1,2006,0,6661,0,5,7369418.6
96276,35,81,5997,3,2006,0,1126,0,8,9637443.6
36858,26,54,16740,3,1991,0,902,1,8,3691169.1
92629,33,33,84063,3,2005,0,1728,1,1,9265133.5
85456,85,49,3579,5,2008,1,5306,0,7,8549600.8
63345,66,49,20808,9,2018,1,4117,0,0,6341209.8
92722,72,82,96132,10,2014,0,7623,1,0,9283649.4
93561,24,10,39830,5,2001,0,5801,0,8,9357480.1
31536,69,4,28290,7,1996,0,8825,0,3,3156707.6
47476,74,74,49674,6,2016,0,3342,0,2,4750049.6
60774,97,93,92034,8,2017,0,7979,0,1,6079496.7
55301,41,16,70968,4,1990,0,5239,0,10,5538946.0
73300,17,68,30672,3,2019,0,3555,1,2,7340967.9
82086,84,87,77510,8,1999,1,2350,1,3,8211981.9
79768,39,48,93255,3,1999,1,1421,0,9,7984469.9
75486,21,65,44804,2,2021,0,4226,0,4,7553287.1
35652,44,37,70666,5,2005,0,4910,1,10,3569933.5
15321,1,69,82566,3,2018,1,4265,0,6,1540567.8
26644,14,13,12037,9,2020,0,2780,1,5,2668720.0
56876,8,23,58753,2,2020,1,8951,0,7,5690879.0
2885,39,47,14484,3,2014,1,2018,0,7,297053.4
92738,64,32,45241,4,2013,0,906,0,5,9279946.3
24927,4,87,52968,3,2010,1,8981,1,7,2497368.0
34038,7,76,84602,10,2015,0,3292,0,1,3415459.5
22059,41,6,20381,4,2001,1,2482,1,9,2208141.1
16996,52,55,98220,2,2007,1,3070,1,9,1711593.7
90849,58,79,31704,8,2005,0,6800,1,4,9089937.5
90824,80,37,40666,5,1992,0,8407,0,1,9089833.2
43018,68,41,27490,10,1999,0,1684,0,2,4313756.9
79959,74,3,50010,3,1994,1,2523,1,10,8000900.4
73126,5,77,85272,7,2019,1,4204,0,8,7325036.9
77440,35,25,17773,1,2012,1,3420,1,6,7746876.2
33862,46,61,28161,2,1997,1,5482,0,8,3389495.7
54338,29,55,79710,9,2008,1,8801,0,10,5445334.8
21174,61,70,43586,8,2017,0,5542,1,9,2120771.7
17381,91,84,69052,9,1990,0,9496,1,1,1740281.0
11362,53,96,74144,5,2012,0,9242,1,7,1144566.2
82123,44,84,18174,5,2020,0,8400,1,1,8225077.0
99365,1,87,91494,8,2002,0,5927,0,3,9947716.2
46010,79,52,51318,3,2013,1,5335,1,1,4602587.3
81281,90,20,46812,5,2021,1,6482,0,6,8134490.1
44429,53,85,53552,6,1990,0,7746,1,10,4452099.0
94351,92,25,62757,5,2016,1,7090,0,10,9442863.6
31997,86,19,37747,3,2015,1,6292,0,3,3205379.5
56557,6,79,68115,3,2013,1,4425,0,4,5660284.3
50538,25,55,97863,6,2005,0,9132,1,2,5057375.5
76178,39,16,27662,5,2012,0,5067,1,8,7625167.2
33665,51,61,20542,5,2019,0,2192,0,10,3370949.9
37177,94,64,79047,3,2006,1,5049,0,0,3729279.6
965,48,93,9662,2,2019,1,8115,1,3,107936.9
84744,92,92,94707,6,2004,1,6123,0,0,8480881.4
54959,75,21,73787,7,2017,1,7910,1,1,5506024.7
81571,90,18,99408,9,1993,0,6969,0,1,8160905.3
30347,100,7,88184,1,2018,1,1629,1,1,3040497.8
14983,40,90,14628,9,2014,1,1559,0,3,1505601.4
2300,41,24,7316,6,2016,0,3401,1,3,236576.6
37317,18,13,34533,4,1995,1,9077,1,6,3735933.5
23462,3,49,28212,1,1990,0,6482,0,3,2347189.0
25694,75,96,92610,3,2003,1,4526,0,4,2579016.3
88975,15,37,26154,4,1993,0,6805,0,7,8905181.3
64953,20,75,87185,4,2017,1,1855,1,9,6505257.7
90329,94,26,44459,2,1999,1,5998,0,2,9035611.9
20119,35,89,20837,1,2011,0,6036,0,2,2019977.1
14667,25,76,96979,7,2010,0,1524,1,7,1476554.0
74490,56,14,97806,3,2002,0,197,0,8,7454646.2
38829,1,54,6915,2,2011,0,746,1,8,3892902.1
59079,86,93,95606,7,2003,1,1669,0,6,5919483.3
3635,25,74,67451,7,2001,1,7358,1,10,365064.1
9008,70,93,21225,1,2004,0,5401,1,4,904516.4
14588,36,1,38270,7,2003,1,8154,1,1,1459601.3
68083,32,75,41276,9,2005,0,8851,1,2,6813175.5
92464,91,52,2850,9,2018,0,1328,1,7,9253926.8
10118,72,28,5107,4,2011,1,1491,0,10,1020597.1
18244,9,24,65448,5,2014,0,3659,0,5,1829876.4
55541,72,57,21160,3,2021,0,2339,1,5,5563234.1
88677,87,60,77663,10,2015,0,8870,1,7,8870811.5
19985,58,19,45015,9,1999,0,4185,0,3,2006910.9
13087,55,12,91327,8,1997,1,5984,1,2,1310455.7
21597,33,3,99478,4,2018,0,7739,0,8,2165316.8
6931,5,35,18130,3,1990,1,999,0,0,698473.0
73112,24,60,7935,8,2014,0,3662,0,8,7325772.4
10037,55,97,96957,5,1992,1,9027,1,5,1019179.2
38718,26,20,49696,9,2019,0,9627,0,9,3876696.9
95739,22,14,26633,7,2011,1,125,0,1,9578279.1
7533,92,8,95468,7,2002,1,9655,1,2,755909.2
35732,68,58,63064,10,2007,0,9360,1,6,3579144.7
81109,78,58,87370,7,2008,1,3207,0,4,8112966.8
83550,73,49,40958,5,1993,0,1094,1,4,8360590.3
14513,22,98,71530,1,2005,1,4013,0,3,1458582.5
59417,77,5,92223,5,2021,0,6043,0,8,5948856.1
62926,48,18,36658,2,2003,1,512,1,4,6295093.3
85233,9,33,74934,7,1993,0,7579,0,6,8531216.3
60067,78,20,83189,1,2002,1,7403,0,7,6008200.2
26269,64,30,73220,9,1991,0,5363,1,10,2632126.1
17508,41,55,57234,4,2000,0,767,1,4,1757843.0
20510,13,72,91415,9,2007,0,8079,1,8,2061340.7
86558,61,30,809,3,2021,0,7133,0,8,8658462.1
48673,36,58,3916,6,2007,1,8179,0,4,4877029.7
63326,38,41,55403,7,2021,0,1925,1,4,6341005.1
22648,56,22,62211,6,2003,0,8000,0,7,2268871.3
79557,9,91,24222,10,2012,0,3258,1,0,7963988.2
96598,95,33,53764,4,2007,1,2256,0,0,9661903.7
9782,77,38,85020,9,2021,0,7059,1,4,981058.1
72078,95,59,13362,10,2006,1,4632,0,9,7212517.6
78164,72,65,22037,9,1992,1,5115,0,9,7823145.2
80947,94,48,2005,5,2006,0,1216,0,3,8103183.6
94978,24,11,47741,5,1998,1,6898,1,9,9501576.8
34074,32,96,22464,5,1991,0,67,1,9,3416825.1
26355,95,7,89193,5,2005,1,9721,0,0,2641204.5
28435,46,50,72431,9,1998,0,1244,1,4,2845599.8
13397,61,41,87869,9,1998,0,793,1,1,1350379.8
10751,1,61,76775,6,1998,0,4281,1,6,1085070.8
17761,19,5,21207,8,1994,0,2902,1,4,1777289.4
91591,54,71,36487,8,2018,1,4299,1,5,9164769.8
19608,24,83,72628,4,2019,0,9804,0,6,1972444.9
25813,23,7,84544,4,2018,1,5695,0,3,2586402.8
39526,78,55,64053,2,2009,0,5454,0,2,3957780.9
59316,25,64,50311,4,2008,1,7700,0,9,5933722.8
27725,29,58,13202,5,1993,1,6740,1,5,2774997.3
86677,87,64,82489,3,2017,0,1073,0,6,8675635.7
92508,34,67,46253,4,2013,0,3489,0,5,9257932.3
98668,60,71,20711,10,1999,1,5336,1,2,9873946.9
18706,14,58,85602,4,2012,0,6232,1,7,1873699.2
48950,28,96,57063,6,1995,0,2147,1,4,4898771.5
92867,56,71,51553,7,2011,0,2813,0,3,9289807.1
6796,66,21,94931,8,2003,0,2700,1,4,683707.3
27465,65,39,49274,2,2006,0,374,1,4,2751182.6
64520,79,68,47537,8,2017,0,565,1,10,6459251.7
89455,50,32,56727,9,2009,0,6279,0,4,8954183.9
93192,53,45,18690,3,2014,1,7786,1,1,9321511.4
3864,11,80,21772,7,1995,0,2453,1,8,394535.5
69261,92,18,31754,6,1998,1,4517,1,10,6934022.8
54774,15,21,87221,10,2008,1,3092,0,2,5484776.8
41879,62,45,64928,10,1994,1,1103,1,4,4193646.4
23770,48,52,82235,6,1990,0,8886,0,9,2382033.0
47217,64,5,20071,10,2013,0,4201,1,2,4722631.3
85050,26,55,80178,2,2013,1,1480,0,2,8513913.3
5505,33,94,30442,5,2011,0,7525,1,7,557067.1
2875,78,25,16346,5,2017,0,9590,0,10,290996.7
27279,37,57,8594,3,2003,1,1731,1,4,2739499.3
84031,68,62,86559,4,1991,1,1078,0,8,8413588.1
88410,87,89,86851,5,2014,1,3973,0,6,8851564.4
55275,2,10,78342,2,1992,0,6676,0,10,5531336.2
43890,92,58,8627,7,2018,0,626,0,10,4392741.8
54977,51,10,64654,7,2004,1,5615,1,2,5498970.4
10168,25,11,72876,10,2020,0,3695,1,3,1018147.0
24633,76,62,5962,5,2016,0,3552,1,8,2473370.6
47618,49,56,23829,2,1992,0,5133,0,7,4767731.2
87761,19,84,82241,6,1995,0,8498,0,5,8780796.5
74909,92,97,19228,1,2004,0,551,0,3,7492808.4
53765,22,69,25227,3,2008,1,5780,1,7,5383781.8
6948,91,24,99417,5,2008,0,2978,1,2,700525.8
50582,34,6,77108,3,2012,1,3298,1,10,5058897.2
2535,50,17,96585,1,2009,0,8057,1,3,254139.9
91180,12,36,54969,9,2013,0,6233,1,7,9124383.3
79420,32,2,42326,3,1994,1,5096,0,9,7950297.4
21187,45,31,85603,6,2019,1,5983,1,3,2126037.9
38569,16,13,72720,1,2008,0,1677,0,7,3857629.8
72180,56,17,83762,10,2018,1,874,0,1,7219866.8
43571,62,71,19410,8,2015,0,5582,0,7,4359454.5
70891,29,89,58238,5,2002,0,2273,0,6,7095721.2
51050,53,6,95122,3,2009,0,5315,0,4,5107815.9
5443,7,72,7494,8,2010,1,5871,1,6,553876.0
57243,22,10,35102,10,2014,0,2782,0,2,5729138.4
52378,58,25,35131,1,2019,1,824,1,7,5243913.9
93213,47,44,52530,2,1992,0,3442,1,3,9329273.2
74624,79,79,56195,8,2004,1,4921,1,10,7472113.4
47607,3,13,90954,6,2009,0,4708,1,9,4763835.9
75556,53,38,58206,5,1999,1,7875,1,6,7560024.9
53250,15,66,52695,8,1994,1,4158,0,6,5333073.4
39621,9,58,63169,3,1997,1,9093,0,10,3972664.7
49694,69,100,5400,4,2013,1,2594,1,10,4980264.3
97884,37,5,37378,10,1996,1,8357,1,3,9789569.6
62783,38,4,20026,9,2018,1,1926,1,10,6281080.8
26216,36,41,22419,9,2011,0,2876,1,0,2628209.1
18488,39,81,64098,4,1998,0,1717,0,10,1857621.8
21573,46,71,29426,9,1991,0,6957,1,1,2167154.1
77158,17,12,68216,6,1993,1,4271,0,7,7721334.3
5872,34,60,27533,8,2009,0,5599,1,3,594047.9
35894,4,7,36027,7,1991,1,5623,1,0,3593541.1
50733,74,77,63638,2,2003,1,4902,1,0,5080606.3
34525,16,70,67602,2,2009,1,8773,1,2,3457650.9
24775,93,16,74423,10,2008,1,1404,0,10,2478872.8
10841,93,19,9333,6,2019,0,4556,0,8,1087980.9
10092,70,89,56973,2,1992,0,1367,1,9,1013476.2
84004,89,32,84934,1,2004,0,9296,0,2,8409632.4
18382,98,96,91977,5,2019,1,3381,0,2,1850716.9
65453,2,24,10142,9,2018,0,7931,1,3,6547199.8
62615,23,32,61860,3,2003,1,9747,1,7,6271258.3
85871,62,94,25414,4,2017,1,5811,1,2,8591699.7
93872,59,54,67326,10,2006,0,9364,0,9,9394164.6
97766,25,47,6821,3,2004,1,6803,1,6,9782882.4
14473,3,90,86494,6,1996,0,3317,0,4,1458956.6
95180,5,90,42366,2,2009,1,7513,1,9,9529323.9
44230,45,83,84390,5,1991,1,7989,1,1,4425260.1
733,83,89,78116,9,1994,1,8578,0,2,83786.4
42259,57,22,97794,2,2017,0,2212,1,7,4229424.7
37317,19,18,90442,6,2013,0,1654,0,8,3737311.3
89655,37,40,11828,10,1993,1,1869,0,5,8969499.3
34777,22,48,41002,1,2010,1,8890,1,0,3485215.0
93375,54,97,86020,6,2019,0,3408,0,9,9349234.9
92424,42,61,18819,9,2014,0,3143,0,7,9252356.4
84512,61,31,73956,1,1998,0,4506,0,7,8456557.8
62571,10,73,46678,9,2010,0,4434,0,0,6267676.0
37341,37,17,16964,5,2007,0,9591,0,6,3740485.7
15179,43,75,38939,8,2016,1,1577,0,10,1523292.6
19093,93,9,14928,2,1999,1,7959,0,2,1914448.9
83956,59,53,23779,10,2004,1,6703,0,8,8401559.4
76435,28,16,89403,6,1996,1,7590,1,9,7654285.6
13395,74,2,21497,7,1997,0,5146,0,6,1347394.7
25187,16,23,82569,9,2001,1,3775,1,10,2520404.1
39193,96,31,16238,3,2007,1,783,1,6,3928675.7
70525,57,70,90234,5,1993,0,6027,0,2,7065207.3
54620,82,89,49495,6,2021,1,5408,0,4,5474758.1
87557,10,41,54850,9,2015,0,3463,0,10,8764296.5
15195,14,38,44856,9,2013,0,3838,1,4,1522445.3
46445,85,22,82904,5,2011,0,5873,0,6,4648828.1
44223,6,42,41907,7,1998,0,5301,1,4,4431171.8
65165,19,97,27897,6,2016,0,3767,0,9,6523661.6
63223,52,66,35225,9,2015,0,9008,1,6,6331257.5
36636,24,9,67715,4,2006,1,182,1,7,3668391.6
29526,22,67,37363,2,2010,1,7919,0,7,2960766.0
80475,66,78,44342,3,1992,0,7862,0,7,8051999.2
77967,67,3,61777,7,2019,1,2396,0,3,7802836.9
8400,27,75,44215,9,2008,0,53,0,8,855584.8
76844,83,45,44927,7,2008,1,9298,1,1,7687475.8
21245,89,91,76280,9,2018,1,2652,0,1,2130072.8
149,28,43,63045,1,1991,0,411,0,9,23653.1
20178,72,93,69420,1,2007,1,8743,0,0,2029287.7
80294,94,29,57330,5,2001,0,2047,1,2,8034726.1
29570,24,32,21042,4,1992,1,6900,0,4,2959463.2
76746,49,76,69625,4,2007,1,4499,0,0,7685980.7
66415,8,10,67920,1,1992,0,7216,1,4,6649811.2
17553,15,30,57213,3,1997,1,689,0,7,1757689.7
55994,14,33,72689,2,2016,0,9205,1,6,5610385.6
27399,78,68,95820,2,1994,0,697,1,0,2748170.4
65137,79,1,42098,2,2006,0,3489,0,1,6516431.6
56625,40,38,56065,10,2019,0,9272,0,4,5665903.9
56003,2,47,15467,1,2020,0,2105,0,0,5606255.0
74545,15,60,29052,9,2016,1,4402,1,0,7464550.6
62644,47,19,89992,6,2009,1,8846,0,0,6266262.9
88065,89,20,14222,2,2003,0,450,0,4,8808060.3
7925,2,12,51066,7,1991,0,6134,0,0,793551.1
94409,26,75,43994,7,2015,1,6193,0,1,9450280.5
35307,50,66,27774,8,2000,0,1656,0,5,3534202.0
85490,75,63,64191,1,1992,1,392,1,10,8554823.2
39853,66,78,63667,2,1997,1,699,1,9,3988957.7
28056,56,67,3918,3,2017,0,5397,1,0,2811125.7
94620,49,28,48168,1,2021,1,3818,0,0,9464860.1
57054,73,26,55544,4,1993,0,3472,1,2,5711549.3
40095,14,41,1970,9,2015,0,8160,0,7,4016266.5
24558,94,82,93929,2,2007,0,9742,1,6,2462916.7
98665,11,80,38497,9,2007,1,6385,1,7,9872450.7
98616,23,59,59814,3,2011,1,6929,1,10,9863704.1
42363,12,74,84331,8,2011,0,6294,0,7,4240879.1
65294,60,94,66766,9,2008,1,810,0,6,6542693.8
44508,56,40,74589,6,2008,0,9095,1,7,4456584.8
24905,99,49,39297,9,1994,0,5852,0,5,2493994.4
82779,2,73,63541,4,2017,0,2306,1,10,8286007.7
53340,28,72,49611,10,2021,1,1901,0,7,5336464.1
97474,72,60,19549,2,2018,0,8016,0,3,9759389.8
47747,22,99,37721,4,2010,0,8026,1,0,4782005.0
10450,15,47,48653,8,2009,0,5418,1,10,1056116.9
43902,50,96,92019,6,2020,0,5355,1,9,4396635.0
8308,74,10,15425,4,2021,1,5579,0,9,837632.1
51587,56,45,31381,4,2002,0,7621,1,10,5166261.2
70055,68,31,37506,2,1992,0,9258,1,3,7012927.2
22585,22,29,84208,5,1998,1,9716,1,2,2265600.8
47257,56,79,65877,10,2012,1,8621,1,0,4733393.2
475,23,18,30052,6,2009,0,9593,0,2,51031.9
14691,93,48,57643,6,1991,0,6160,0,4,1475251.1
21818,55,76,67738,4,2011,0,5746,1,8,2195161.1
58567,92,29,58490,3,1991,0,9840,1,1,5865940.1
58806,12,74,4343,7,2020,1,1230,0,10,5892769.0
5518,98,59,55040,4,2002,0,4645,1,6,554002.2
82728,40,99,96810,5,1991,0,3520,0,10,8277263.1
46957,35,32,21391,10,1991,0,3946,1,0,4702732.1
12834,68,74,14913,2,2014,0,4960,1,4,1293966.4
27632,62,88,62167,10,1991,1,480,0,10,2767841.1
32778,83,76,53696,6,2015,0,6818,1,8,3286996.5
51679,63,39,20441,1,1993,0,1687,1,10,5176042.3
25363,38,37,79675,1,2000,1,1104,1,0,2538406.0
24451,12,86,6259,8,2010,0,3311,1,0,2455578.0
54000,100,25,76760,4,1994,1,3108,1,10,5407486.4
58043,37,91,57856,6,2006,1,825,1,7,5814487.6
28780,22,18,74263,3,2001,0,6379,1,7,2880890.1
39925,84,69,19155,9,2009,0,6874,0,9,3999341.9
64499,11,67,66740,1,1995,1,7264,1,7,6456934.5
50663,77,42,52773,7,2011,0,9348,1,3,5072020.1
88491,74,87,9505,6,2018,0,5702,0,2,8860074.8
82363,73,48,21602,3,2012,0,5783,1,9,8240927.2
8639,44,93,81217,4,1998,0,7339,1,2,872181.8
54627,3,34,13124,8,2013,0,7542,0,2,5468021.3
22796,75,6,52092,2,2016,0,5358,1,3,2282740.6
89623,50,71,18316,6,1995,0,780,0,2,8966278.5
68665,83,98,71336,10,2007,0,1736,0,2,6875325.7
17806,85,48,6342,10,2004,0,9635,1,4,1788958.4
95747,30,61,4426,4,2019,0,27,1,3,9580216.9
68422,49,54,65818,3,1997,1,4105,1,2,6845781.7
19801,9,63,14539,7,2009,1,9716,1,8,1986493.9
73693,12,4,27129,4,2014,1,2188,0,10,7373367.4
39631,19,16,20762,4,1991,1,8386,1,10,3964309.1
64250,8,10,35402,9,2001,1,4703,0,4,6425870.1
98678,95,3,75381,6,2003,0,6810,1,3,9873512.3
62815,79,78,20452,6,1995,0,3481,0,2,6288969.5
73719,79,95,54004,5,1994,1,2610,1,2,7383556.4
19729,30,81,52907,3,2003,1,1905,0,1,1980073.3
97543,5,8,99792,4,2016,1,267,0,4,9757314.6
32928,85,81,48620,5,2019,0,2054,0,9,3299683.9
30164,7,61,2693,8,2000,0,9196,0,1,3027330.0
97854,38,96,46941,8,2012,0,1911,0,7,9794720.2
81894,8,38,18726,9,2004,0,513,0,8,8190534.4
87637,99,76,23056,2,2011,1,5800,0,9,8769314.1
97355,2,24,76516,1,2019,1,5554,0,3,9743997.9
62859,79,99,23486,8,2000,1,7664,1,10,6296801.0
6032,15,97,44056,10,1997,0,8352,1,1,613823.7
93180,91,3,10016,2,2012,1,2120,1,1,9323693.2
74062,4,96,45337,3,1993,0,2906,1,5,7418356.3
40680,92,50,3022,1,2003,0,2445,1,3,4075291.3
33724,66,47,39980,2,2012,1,3013,1,1,3377381.2
67830,4,36,68547,10,1991,0,8,0,9,6788996.1
32824,70,50,23029,8,2008,0,8068,1,3,3283900.8
15656,41,87,25636,6,1998,1,7294,0,3,1573398.8
41369,18,71,43118,7,2013,1,433,0,1,4141342.3
41049,73,19,52257,6,2020,1,389,1,7,4109822.0
27339,15,88,56506,4,1993,0,3443,1,1,2746839.3
57102,94,73,88991,5,2018,0,1093,1,2,5720511.8
99454,86,24,75928,5,2012,0,2635,1,0,9958152.2
60930,62,99,25318,3,2017,0,3494,0,3,6101689.7
88930,69,89,93820,7,2005,0,9079,1,2,8902346.5
40363,24,77,30415,8,2016,1,2048,0,8,4038464.6
62468,54,21,26583,5,2008,0,5092,0,6,6252168.8
51483,13,94,78499,4,2002,0,8346,1,2,5157565.2
34291,24,51,27566,2,2002,0,8823,1,1,3436795.2
29019,52,27,10553,5,2016,0,3914,0,0,2903072.6
24186,100,69,42375,9,1993,1,2481,1,3,2425111.3
81453,89,83,52916,4,2007,1,4244,1,10,8152737.7
7001,46,47,5314,6,1992,1,8165,1,10,707137.2
52059,69,22,63749,2,2000,0,1308,1,3,5210227.0
45248,52,99,15210,9,2008,0,5903,1,0,4540276.8
25176,89,80,97775,8,1997,0,4908,1,6,2522970.7
63065,17,20,15960,9,1996,0,1468,0,3,6311962.6
78613,51,35,4184,5,1996,0,8045,0,4,7863369.6
77117,68,69,7443,9,2012,0,2503,1,0,7720395.2
72381,93,20,32337,3,2010,0,2130,0,8,7242040.0
90193,32,3,34514,10,2000,0,5262,0,10,9024029.0
82226,41,29,97019,10,2014,1,1354,1,2,8227563.4
98768,63,11,487,8,1990,0,6321,0,9,9879363.0
78972,6,70,92582,2,2004,1,7448,1,8,7904128.4
40345,15,22,69937,7,2011,1,131,0,5,4037269.1
72254,15,78,93233,9,2011,1,3986,0,6,7233115.1
57944,48,78,3351,6,2011,0,2693,1,8,5802614.1
61632,22,69,38070,2,2000,0,9732,1,0,6168699.0
78797,93,54,97351,8,2014,1,4633,0,5,7884093.4
20001,26,54,73837,6,2003,1,6976,0,5,2004766.3
88591,6,93,84333,10,1998,1,4000,1,6,8873534.8
40378,81,26,34312,1,2019,1,3836,1,5,4046345.9
67498,24,21,92259,4,2007,1,2571,1,1,6753907.7
92002,66,64,29907,8,2011,1,7791,0,10,9201705.1
32115,84,41,17304,10,2000,1,1540,1,6,3214734.0
7490,11,98,76635,3,2002,0,5403,1,9,765190.2
64164,47,49,2059,2,2016,1,6643,1,2,6427021.6
11685,85,13,70794,6,1993,0,362,0,1,1173785.3
91967,44,44,97804,5,1998,0,6259,1,7,9198819.8
604,76,73,18386,10,1995,1,1599,1,3,71712.5
58108,35,80,25111,4,2013,0,5339,0,2,5818911.3
41048,4,31,43048,2,2021,0,8533,0,1,4107100.1
69513,11,75,10439,2,2005,0,8366,0,7,6958375.5
17040,34,55,72842,1,2019,1,5811,0,6,1709341.9
59050,28,74,27737,5,2001,0,6208,1,0,5914478.1
25870,6,3,96553,2,2012,1,8108,1,2,2590169.2
69174,93,94,51069,4,2008,0,923,1,5,6929833.8
95273,61,45,22419,9,1994,0,34,0,2,9537187.4
42264,55,66,75039,8,2017,0,7961,0,2,4231907.7
844,40,82,50388,3,2020,0,9680,1,3,98546.0
31350,73,11,19581,6,2013,0,6125,1,4,3136370.3
61942,2,18,54472,3,2011,0,5968,0,2,6197760.1
37164,46,38,76523,10,2001,1,3819,0,5,3721736.1
35985,100,51,96283,10,1997,0,3953,0,3,3610020.7
81222,13,100,23961,4,2013,1,6390,0,3,8129951.3
46068,84,43,9909,4,2011,0,3647,1,9,4614136.1
47824,52,12,39180,7,1993,0,9562,1,3,4784201.3
65308,38,75,45213,7,2003,0,3714,0,2,6535120.3
99885,2,5,29151,3,2001,0,2965,0,10,9989210.1
429,58,29,40696,5,2011,0,2561,1,6,53940.1
25224,8,48,15830,10,1996,0,2106,0,8,2529744.6
47563,82,55,97231,4,1990,1,931,1,3,4765002.0
78037,11,65,83559,4,1998,0,2500,0,8,7811853.8
63026,19,7,43079,4,2004,1,349,0,9,6307284.4
79830,96,20,68175,4,2006,0,7666,1,1,7989770.6
11826,33,17,43510,9,1991,0,9373,0,4,1186605.1
52178,15,96,73210,7,2018,0,4680,0,10,5228450.8
50418,69,81,22746,4,2005,1,5888,0,3,5049859.5
53434,70,90,47639,2,2019,0,7719,1,5,5346181.9
76383,22,22,86521,9,2011,0,7668,0,5,7641724.1
67985,47,92,7411,6,2011,1,141,0,3,6802989.1
54780,70,3,31961,6,2017,1,2957,1,3,5480478.7
50121,2,74,97905,7,1996,1,4289,0,9,5020674.6
44064,74,55,48051,4,2021,0,10000,1,7,4413732.1
28481,74,6,83577,5,2013,0,3397,1,4,2854717.3
47831,53,6,87835,10,2012,1,2538,1,10,4786864.2
46211,47,77,63171,5,2003,1,6159,0,8,4629859.3
32250,5,94,62776,3,2001,0,5313,1,1,3236484.1
58958,10,42,56337,1,1997,1,7832,0,5,5903746.7
17786,8,38,60817,5,2012,1,9748,0,8,1784679.2
6284,3,21,57434,4,2016,0,1898,0,0,631188.6
59615,17,8,51878,7,1990,0,6028,1,9,5963967.0
48577,76,20,96540,7,2017,0,2025,1,0,4862984.7
66859,18,47,63616,9,1998,0,8306,0,10,6688391.8
53381,86,19,48945,10,1991,0,3504,0,1,5339727.1
45580,88,100,88107,6,2015,0,2481,0,5,4569449.5
25440,47,12,43154,2,1991,0,959,0,1,2549452.1
31598,63,39,30350,9,1999,0,7048,1,4,3165856.9
23073,45,93,20942,6,2021,0,2764,1,2,2310872.1
59049,94,91,23174,5,2008,1,7928,0,9,5910896.8
93674,27,75,92270,3,1999,0,5736,0,2,9375903.9
76446,54,29,48140,7,2021,0,8752,0,1,7651735.1
41926,8,89,22338,9,2015,0,2806,1,5,4198279.5
80976,87,55,91185,7,2010,0,4642,1,10,8102795.0
11470,93,25,29901,8,1996,0,6048,0,1,1148699.6
